textid,Words (split by space),anger,disgust,fear,joy,sad,surprise
206,news baby pandas baby pandas baby pandas,0.11738870694694475,0.011068460993796709,0.06733946298853036,0.22133381169928157,0.2701303853039994,0.3127391720674474
207,health canada issues advice on canned tuna,0.10273636941432478,0.04844135766417591,0.33599598474588876,0.1944681536007899,0.14567501703443392,0.17268311754038668
208,grammys ready to name winners,0.2048856352621085,0.031916708798615454,0.09024949606449535,0.45762797986487475,0.0311780288795193,0.18414215113038662
209,asean urges north korea resolution,0.06530051058075832,0.008004970650752553,0.23560396667492634,0.46307141451062916,0.043069822807983306,0.1849493147749504
210,rebels to join nepal parliament,0.17836784368257141,0.04422762277524284,0.2253517875646689,0.21182325180285502,0.15087006758160584,0.18935942659305605
211,rice u s won t pull plug on iraq,0.23297821889943704,0.08090849442732537,0.3099719617363436,0.11705231090108914,0.1833677386683449,0.07572127536745976
212,anglicans rebuke u s branch on same sex unions,0.17251994886038644,0.12075219257253827,0.30868876392047173,0.12862004934387192,0.19701011005336086,0.07240893524937074
213,somalia declares state of emergency,0.08602330283422387,0.04882114765153087,0.48278777550777185,0.1128577131106431,0.19620705051535386,0.07330301038047635
214,hussein co defendants executed,0.3997617534350022,0.11099120603787113,0.07251889498951737,0.027966634750573666,0.266328881572582,0.1224326292144537
215,james brown s year old son left out of will,0.0255832568323132,0.08102676310200257,0.023745454374037408,0.4599576332112243,0.2719501201480263,0.1377367723323964
216,ms adds office to vista coupon program,0.03793393567137723,0.015169803128086554,0.03185142709803917,0.3269773713477524,0.177699979975135,0.4103674827796097
217,britain to limit workers from romania bulgaria,0.041539796286830334,0.05732008532599772,0.2318608219978556,0.2384903397265887,0.2092326146543266,0.22155634200840135
218,us airways boosts bid for delta,0.0,0.1786,0.0,0.3214,0.0357,0.4643
219,hpv vaccination stirs heated debate in america,0.15731396757346244,0.06747960406459086,0.1675895075376699,0.21378857310670427,0.24653905296942766,0.14728929474814467
220,full recovery expected for marathon winner,0.02195896905091396,0.0,0.17692502826917134,0.4865667315767514,0.17384511321214965,0.14070415789101395
221,beckham won t play again for real,0.09580508646647892,0.04852465619193185,0.14458506025800344,0.44466577457923706,0.12174674843934068,0.14467267406500792
222,cultural revolutionary the ipod is five,0.0,0.05900850376256993,0.12030304465171168,0.478467304775445,0.04166018384534305,0.30056096296493034
223,village buried by inches of snow,0.01427128331357933,0.0027902426564631213,0.2285179879475391,0.168747291332317,0.18535317837782966,0.40032001637227177
224,mountain glaciers melting faster united nations says,0.08519147806069642,0.024603781369999286,0.06623135974425685,0.29015361387435096,0.22882620078102456,0.304993566169672
225,ice storm smacks roads power,0.03301476577625747,0.017181245913217544,0.4281617390447704,0.02346328657594937,0.35954240647933283,0.1386365562104724
226,ex border patrol agent beaten in prison,0.20779048833554029,0.06276629754414259,0.13561034117986315,0.09737805649069348,0.14373120970938094,0.3527236067403794
227,israel to install cameras to show live mughrabi footage,0.2090200380833193,0.11538153741274336,0.13001573572379496,0.23432127704537584,0.14675050352194693,0.1645109082128195
228,latest updates on world s top stories,0.0,0.0,0.6667,0.0,0.0,0.3333
229,lily allen wins web music award,0.012703089820627938,0.003170691219228733,0.11160997092544069,0.6580120234638339,0.05490461915997568,0.1595996054108932
230,rowling heartbroken euphoric at potter s end,0.046121669230087196,0.0054831488804868555,0.11354371561497366,0.20939795599962044,0.4266058950004846,0.1988476152743473
231,hamas fatah leaders pledge to meet until they reach agreement,0.04625612139427423,0.030351242085220536,0.21520766689521892,0.26311653046420197,0.1334783055143584,0.31159013364672566
232,new vaccine for cervical cancer could prove useful in men too,0.018800423512470504,0.02918002933046701,0.13499597930645607,0.2547982350717723,0.13463557472359317,0.4275897580552412
233,mbeki world cup planning on track,0.058837771570417086,0.0,0.18527186632519807,0.282427265219243,0.029814078565203538,0.44364901831993825
234,money makeovers,0.6094078118437631,0.0862182756344873,0.020319593608127837,0.0,0.10413791724165516,0.17991640167196657
235,punter charged with stabbing asks to live outside state,0.16189207498881392,0.0685111337480937,0.44840009703777384,0.016512974367482378,0.256335075145376,0.04834864471246007
236,emi warns on profits boss goes,0.2555743471966134,0.1236334748995009,0.18557616546071212,0.1381152400093461,0.151017596352377,0.14608317608145036
237,gunman fine before shooting,0.11147299538415785,0.059158513780237225,0.24606539006797837,0.07250322774970502,0.30519099721233284,0.20560887580558854
238,svindal claims are golden double,0.09602707407240597,0.1973939841091762,0.16803521954462583,0.1506426006952139,0.25778225701836255,0.13011886456021554
239,ethiopia readies for millennium all its own,0.0,0.0,0.05258206945214914,0.5605828380172064,0.026281614792457202,0.3605534777381871
240,mancuso sparks u s celebrations,0.1869648501877779,0.024502348872656413,0.20629888776250044,0.2732753250082964,0.12966088785689164,0.17929770031187736
241,nasa spacecraft to measure sun,0.07521852085247054,0.032568406812162165,0.04710446841693646,0.3100229695960219,0.11054986955355994,0.42453576476884924
242,teen repellent inventor wins infamous prize,0.06110213916955075,0.038254651365475754,0.05509744369808329,0.5452431383424514,0.09533559291034757,0.20496703451409126
243,peron held over s rights abuses,0.24664882630676405,0.10651089140057526,0.19455144286085949,0.12194052067508945,0.1593062379549985,0.17104208080171332
244,kim jong il bans japanese cars in north korea,0.08351278967946547,0.006132619168460823,0.19794976970735495,0.377298212382087,0.13252371810178856,0.20258289096084303
245,canadians tracked in child porn ring,0.18880305462857175,0.24282416906529902,0.19781257630957708,0.05157567006805657,0.15292135248099298,0.16606317744750232
246,ryan o neal injured son s girlfriend,0.048836671745864646,0.09467464982327958,0.08208198818365889,0.4302609533567109,0.1412861002248104,0.20285963666567566
247,messi makes barcelona squad return,0.32444139231758473,0.013152358721762267,0.004851879721797465,0.4242047641405485,0.08386523250185601,0.14948437259645106
248,brith airways baggage charges cause confusion,0.2857696787871232,0.04312319697255167,0.03640068722953221,0.07760243844892559,0.10463566990587565,0.45246832865599174
249,a film star in kampala conjuring aminos ghost,0.10983045622202822,0.12208776518111815,0.02558800180676831,0.36032841934410237,0.10719283874104615,0.2749725187049369
250,opponent is put on the spot over remarks about clinton,0.01508093990477274,0.032796826507511596,0.12948823423808925,0.19613735771409269,0.17169351101579744,0.4548031306197363
251,apple set for massive market gains,0.1583078703190053,0.016101062596311475,0.1353627855803273,0.3255140142801048,0.2150056464733177,0.14970862075093358
252,vista s hyped security will be tested,0.03777205940796844,0.008384968534282958,0.2802642649534614,0.36497094840754096,0.22072478171182905,0.0878829769849169
253,dating difficult for harry potter,0.020029209502742954,0.04981959631848506,0.0878233445664398,0.33341136437069246,0.24624861602153805,0.2626678692201018
254,uk letter bombs may be from extremist drivers,0.04551424952524826,0.05195034058871457,0.09197290802389095,0.33045650422590367,0.13601640019736377,0.34408959743887874
255,bush vows cooperation on health care,0.17278487619196178,0.0965165411312708,0.14539476371464108,0.24286030964440938,0.16314656401457736,0.17929694530313955
256,baby born on turnpike after dad misses exit,0.016959230054392992,0.10934098220737598,0.0776322827290875,0.02199288101621263,0.5097336942894726,0.2643409297034584
257,parachutist dies at bridge jump festival,0.012257005246197083,0.0,0.1947217999279939,0.0,0.438488992608712,0.35453220221709714
258,citing spy agencies study democrats seek iraq changes,0.11314383942277888,0.18802469663203766,0.12350806196194251,0.11164447211214516,0.13971055963059403,0.32396837024050157
259,airlines uk airport runway unsafe,0.06801130931433638,0.046349846486447174,0.19488329167232257,0.18644255701615717,0.311510525333499,0.19280247017723756
260,man gets second chance at space ride,0.05214374201352013,0.059890216308702754,0.07734814058710206,0.3041817475052794,0.16568480361292737,0.34075134997246814
261,archaeologists find remains of couple locked in a hug,0.04858978798249291,0.026189042368732415,0.047168980076085255,0.3074892163410421,0.20334885491076302,0.3672141183208844
262,study detects a gene linked to alzheimer s,0.07764710179369805,0.17868194876596524,0.12152163325312308,0.052161472778822236,0.1624221834130168,0.40756565999537486
263,weight loss drug to be sold over the counter,0.12325349330107682,0.04402995928605988,0.07175585213615218,0.2251326688325298,0.19172721703286938,0.3441008094113119
264,zach braff says he has mild depression,0.04569417301938587,0.03125820640298947,0.05614454399554842,0.37033767290169506,0.19800001767183897,0.29856538600854216
265,apple warns itunes users to wait on vista,0.24322520166785352,0.047972075650836915,0.1273658394308182,0.008985685633381311,0.20209692359151513,0.3703542740255949
266,guy sweat is babe magnet,0.0,0.10396024877501991,0.0,0.12095163967553164,0.09639421003073513,0.6786939015187134
267,in egypt rice speaks softly,0.1232995556679434,0.09121177183107543,0.12990866271886303,0.2665260050683911,0.26529067955557006,0.12376332515815698
268,ex jonbenet suspect child porn case dropped,0.1350451613745668,0.14832532723503492,0.12974386505842236,0.04529557109139051,0.10542569605329823,0.4361643791872873
269,court tv accused killer tells jury a love story,0.09566128740042336,0.03253387558716667,0.06092273445392032,0.26048719584747654,0.2787711082420866,0.27162379846892654
270,us to urge nato afghan spring offensive,0.14975425940807288,0.03725728697781549,0.2667091571481804,0.2016012301149494,0.18081717979575496,0.16386088655522676
271,texan allegedly joined somalia rebel plot,0.37770951150851273,0.09458065302233079,0.1352555380348362,0.14182223152612433,0.1648282793575826,0.08580378655061344
272,tensions as hungary marks uprising,0.01518722348783351,0.005062407829277836,0.15898978100432745,0.2999796024384041,0.3229841126270815,0.1977968726130759
273,idf shells lebanese army positions across northern border,0.19937827042747033,0.08582223438961474,0.30586141983262966,0.0,0.3427346023358644,0.06620347301442103
274,north korea claims nuclear test,0.06521444482722671,0.008015155749670615,0.23580845541297776,0.4630609042449808,0.04306570993697811,0.18483532982816603
275,beckham to l a for the game not fame,0.0,0.0,0.0,0.9163046841191583,0.0,0.08369531588084149
276,hungary police tackle violent protestors,0.1952898656875754,0.12884744525963807,0.22092200074517399,0.22503010282728647,0.16395224247571435,0.06595834300461162
277,arthurs upsets robredo in first round at the st petersburg open,0.06291327959758676,0.03150331613887399,0.05993603659584693,0.5165929334902989,0.05139420812774468,0.2776602260496485
278,brazil air force cites faults and confusion in fatal crash,0.08904127525349687,0.019097475523898073,0.12623926262144083,0.02001489952001911,0.4680247043558414,0.2775823827253039
279,war is close ethiopia tells somali rebels,0.11923067831115396,0.019932115563832037,0.3364672279767068,0.08518300996347995,0.2415769795942188,0.1976099885906085
280,democrats plot bush troop increase censure,0.22991246418379707,0.18194835141122434,0.24356218097733756,0.020707198319982037,0.19756328277062907,0.12630652233702983
281,bangladesh ferry sinks dead,0.05573724836114051,0.0023803072661436934,0.3137670073195131,0.056320299795004684,0.4954748777386253,0.07632025951957272
282,sale of chrysler possible,0.03598527029143751,0.07887568569569499,0.1162183008007343,0.2194627936374383,0.24417694501872772,0.30528100455596724
283,lawyer for deceased nazi era collaborator papon vows to bury him,0.22527357157879127,0.1206565653688753,0.167988903784302,0.057904106816873115,0.3468198678390755,0.0813569846120828
284,mixed reaction to china s africa push,0.08093327411833029,0.03867229369659459,0.07361170620242206,0.41706780440539387,0.22248179742273463,0.1672331241545246
285,jon stewart mocks benefits of cnn s i,0.018368387697293233,0.054696132243515806,0.09440018126244576,0.33105868797955507,0.05724024835950396,0.44423636245768605
286,top colombia official resigns,0.06373042952475037,0.08878492769883721,0.23596089570683604,0.184410166998494,0.2873588106229071,0.13975476944817541
287,toshiba portege r,0.6094078118437631,0.0862182756344873,0.020319593608127837,0.0,0.10413791724165516,0.17991640167196657
288,luxury digs in south carolina s lowcountry,0.0,0.001474549208181449,0.12329226115811821,0.3287939446239869,0.288118860978446,0.2583203840312674
289,th person dies after receiving flu shot,0.012440107278142301,0.012440107278142301,0.07598709821353747,0.44859721052015883,0.2814051516194882,0.1691303250905308
290,bears watch as lead slips away,0.02894939942873961,0.04728759184094746,0.19185891488996445,0.36869182346315366,0.17877911946014402,0.18443315091705073
291,jail me i ate ivory coast chocolate,0.15531175702583622,0.06557743867371342,0.025438852781400904,0.4178214194218819,0.14367168373880632,0.19217884835836116
292,teacher charged with sex assault,0.146997444694575,0.21013771450384416,0.16919786801705974,0.11380175051649838,0.23755510543795236,0.12231011683007022
293,college tuition continues climbing,0.5247373508149241,0.05846850879693373,0.11129629570128523,0.0,0.2042672484647408,0.10123059622211626
294,matthews lays off turkey workers,0.14811358756956308,0.023158312527066297,0.16398337415433512,0.26269364722868693,0.2704311037412987,0.1316199747790498
295,space life search turns to tv,0.06852857725806763,0.11089970330488075,0.10958040571525207,0.1832968683593407,0.31970767738390676,0.20798676797855215
296,myspace welcomes french friends,0.0716989468523989,0.013220459811894856,0.02807987975272184,0.5058428546939945,0.05417911813212729,0.3269787407568626
297,hackers attack root servers,0.20972100766529841,0.11917152440319055,0.28296690800721847,0.09462120665499989,0.2408862722410182,0.05263308102827447
298,ice storm coating midwest,0.030402375387256823,0.004741894586401221,0.40151823365401024,0.07638391567870605,0.30469977673816256,0.18225380395546298
299,gop senators to force debate on troops in iraq,0.21570343440447576,0.09285822556613563,0.18561249859059756,0.17246895577194804,0.24181207769499038,0.09154480797185256
300,ex teacher guilty in nude pictures scheme,0.0835811044116418,0.053261797692217526,0.1883174162046709,0.1357739410127465,0.16259680635293322,0.3764689343257902
301,years on but couple still hugging,0.0485040113109371,0.034265093885642285,0.056622429425876974,0.45634202243106897,0.15038376820832053,0.25388267473815396
302,pats fourth quarter rally finishes chargers,0.4265751018103875,0.033845962393698616,0.18194978948702117,0.04884132413107006,0.12206764623569084,0.1867201759421319
303,review alpha dog misses the point,0.0,0.05482318068293273,0.01659954266553286,0.14692834367016436,0.36674957536830854,0.41489935761306146
304,andromeda involved in galactic collision,0.09568618437017176,0.05280890053764722,0.12616872588124456,0.2759771884822049,0.2746956458973795,0.17466335483135198
305,injured marathon winner leaves hospital,0.19762795259482738,0.0,0.06926205104210688,0.42144839711418636,0.2431914387709938,0.06847016047788561
306,kate is marrying doherty,0.041295108397038,0.0,0.1720023463327788,0.41396665813690664,0.034740253026183505,0.3379956341070932
307,baghdad plan is a success iraq prime minister tells bush,0.2310555395973052,0.1336888241979184,0.17857252418157904,0.11999156649761634,0.2260758959292252,0.1106156495963559
308,beckham outlines reasons for move,0.08678136937120783,0.045005511669233146,0.06093408150209524,0.5267843337878562,0.14824047592004902,0.1322542277495584
309,al qaeda chiefs are seen to regain power,0.0752766741870584,0.06804182143842237,0.43785887042952626,0.12549528509847385,0.1730617994036099,0.1202655494429094
310,start late retire rich,0.0424545473097963,0.03964496237350057,0.08476331160420979,0.4027111318070697,0.27372215652786647,0.15670389037755714
311,autos drive european gains,0.6094078118437631,0.0862182756344873,0.020319593608127837,0.0,0.10413791724165516,0.17991640167196657
312,immigrants and french reach deal in standoff,0.12445977386526196,0.051636473907854516,0.0,0.37148696558548205,0.09331985979616646,0.35909692684523525
